Date,Treatment,Cashcrop,Rep,Ccspecies,CO2,N2O,Tsoil,SoilM,Tmax,Tmin,Tair,PPTwk,Irr,Cinput
5/24/2019,GB,sorghum,1,Grass_Brassica,9.2,-1.4,35.3,18.8,27.8,7.8,17.8,0.0,2.5,2.3
5/24/2019,GB,sorghum,2,Grass_Brassica,25.9,12.5,38.2,16.7,27.8,7.8,17.8,0.0,2.5,1.8
5/24/2019,GB,sorghum,3,Grass_Brassica,9.8,-15.3,37.4,19.1,27.8,7.8,17.8,0.0,2.5,2.0
5/24/2019,GB,sorghum,4,Grass_Brassica,10.2,5.6,34.9,22.8,27.8,7.8,17.8,0.0,2.5,1.8
5/30/2019,GB,sorghum,1,Grass_Brassica,4.6,-29.5,28.3,19.2,22.8,7.2,15.0,1.5,0.0,2.3
5/30/2019,GB,sorghum,2,Grass_Brassica,16.5,22.1,28.9,19.5,22.8,7.2,15.0,1.5,0.0,1.8
5/30/2019,GB,sorghum,3,Grass_Brassica,5.5,-41.3,29.2,24.9,22.8,7.2,15.0,1.5,0.0,2.0
5/30/2019,GB,sorghum,4,Grass_Brassica,4.0,-41.7,26.9,25.6,22.8,7.2,15.0,1.5,0.0,1.8
6/7/2019,GB,sorghum,1,Grass_Brassica,8.2,46.2,28.6,32.7,26.7,14.4,20.6,4.0,0.0,2.3
6/7/2019,GB,sorghum,2,Grass_Brassica,34.6,92.0,28.6,30.1,26.7,14.4,20.6,4.0,0.0,1.8
6/7/2019,GB,sorghum,3,Grass_Brassica,26.8,70.4,28.9,30.4,26.7,14.4,20.6,4.0,0.0,2.0
6/7/2019,GB,sorghum,4,Grass_Brassica,4.6,48.9,28.9,37.2,26.7,14.4,20.6,4.0,0.0,1.8
6/21/2019,GB,sorghum,1,Grass_Brassica,4.8,51.4,35.3,24.6,37.8,13.3,25.6,0.7,0.0,2.3
6/21/2019,GB,sorghum,2,Grass_Brassica,5.7,11.2,36.9,24.5,37.8,13.3,25.6,0.7,0.0,1.8
6/21/2019,GB,sorghum,3,Grass_Brassica,5.1,4.2,36.9,25.3,37.8,13.3,25.6,0.7,0.0,2.0
6/21/2019,GB,sorghum,4,Grass_Brassica,5.1,107.4,37.8,24.5,37.8,13.3,25.6,0.7,0.0,1.8
6/27/2019,GB,sorghum,1,Grass_Brassica,5.8,-24.1,34.4,15.4,36.1,19.4,27.8,0.2,0.0,2.3
6/27/2019,GB,sorghum,2,Grass_Brassica,6.0,30.2,36.5,14.3,36.1,19.4,27.8,0.2,0.0,1.8
6/27/2019,GB,sorghum,3,Grass_Brassica,5.1,19.0,37.4,19.4,36.1,19.4,27.8,0.2,0.0,2.0
6/27/2019,GB,sorghum,4,Grass_Brassica,6.0,40.1,37.4,14.5,36.1,19.4,27.8,0.2,0.0,1.8
7/5/2019,GB,sorghum,1,Grass_Brassica,5.7,-10.5,40.6,18.4,37.8,17.8,27.8,0.2,5.0,2.3
7/5/2019,GB,sorghum,2,Grass_Brassica,11.1,-19.5,42.1,13.2,37.8,17.8,27.8,0.2,5.0,1.8
7/5/2019,GB,sorghum,3,Grass_Brassica,7.2,-25.7,42.1,23.2,37.8,17.8,27.8,0.2,5.0,2.0
7/5/2019,GB,sorghum,4,Grass_Brassica,6.3,-39.1,43.2,20.2,37.8,17.8,27.8,0.2,5.0,1.8
7/11/2019,GB,sorghum,1,Grass_Brassica,0.0,-27.0,33.8,14.7,35.6,18.9,27.2,7.3,2.6,2.3
7/11/2019,GB,sorghum,2,Grass_Brassica,11.6,-5.7,35.7,11.8,35.6,18.9,27.2,7.3,2.6,1.8
7/11/2019,GB,sorghum,3,Grass_Brassica,4.8,2.1,37.4,26.0,35.6,18.9,27.2,7.3,2.6,2.0
7/11/2019,GB,sorghum,4,Grass_Brassica,1.5,-28.8,37.4,19.4,35.6,18.9,27.2,7.3,2.6,1.8
7/19/2019,GB,sorghum,1,Grass_Brassica,41.6,14.9,34.9,25.5,38.3,20.6,29.4,0.0,3.6,2.3
7/19/2019,GB,sorghum,2,Grass_Brassica,236.4,14.8,34.9,18.2,38.3,20.6,29.4,0.0,3.6,1.8
7/19/2019,GB,sorghum,3,Grass_Brassica,40.3,18.8,37.8,18.3,38.3,20.6,29.4,0.0,3.6,2.0
7/19/2019,GB,sorghum,4,Grass_Brassica,135.0,4.9,38.2,15.3,38.3,20.6,29.4,0.0,3.6,1.8
7/26/2019,GB,sorghum,1,Grass_Brassica,16.1,43.4,27.2,21.9,34.4,18.3,26.4,0.2,3.6,2.3
7/26/2019,GB,sorghum,2,Grass_Brassica,148.7,0.7,28.0,20.2,34.4,18.3,26.4,0.2,3.6,1.8
7/26/2019,GB,sorghum,3,Grass_Brassica,17.8,12.9,28.6,31.4,34.4,18.3,26.4,0.2,3.6,2.0
7/26/2019,GB,sorghum,4,Grass_Brassica,78.7,22.3,29.5,17.2,34.4,18.3,26.4,0.2,3.6,1.8
8/1/2019,GB,sorghum,1,Grass_Brassica,26.4,24.4,29.5,34.1,34.4,17.2,25.8,5.2,0.2,2.3
8/1/2019,GB,sorghum,2,Grass_Brassica,126.9,30.8,28.6,25.8,34.4,17.2,25.8,5.2,0.2,1.8
8/1/2019,GB,sorghum,3,Grass_Brassica,21.0,37.0,31.1,28.9,34.4,17.2,25.8,5.2,0.2,2.0
8/1/2019,GB,sorghum,4,Grass_Brassica,84.9,-19.9,32.7,25.9,34.4,17.2,25.8,5.2,0.2,1.8
8/7/2019,GB,sorghum,1,Grass_Brassica,32.4,-7.9,24.0,41.7,36.1,19.4,27.8,0.5,3.6,2.3
8/7/2019,GB,sorghum,2,Grass_Brassica,273.4,10.8,24.0,23.3,36.1,19.4,27.8,0.5,3.6,1.8
8/7/2019,GB,sorghum,3,Grass_Brassica,20.8,-18.6,26.0,41.3,36.1,19.4,27.8,0.5,3.6,2.0
8/7/2019,GB,sorghum,4,Grass_Brassica,86.3,4.3,23.0,29.6,36.1,19.4,27.8,0.5,3.6,1.8
8/29/2019,GB,sorghum,1,Grass_Brassica,50.8,-9.3,28.9,25.7,31.7,17.8,24.7,1.8,0.0,2.3
8/29/2019,GB,sorghum,2,Grass_Brassica,242.0,-10.8,28.0,19.0,31.7,17.8,24.7,1.8,0.0,1.8
8/29/2019,GB,sorghum,3,Grass_Brassica,28.6,-28.0,28.3,34.7,31.7,17.8,24.7,1.8,0.0,2.0
8/29/2019,GB,sorghum,4,Grass_Brassica,207.4,-18.5,29.7,22.3,31.7,17.8,24.7,1.8,0.0,1.8
9/5/2019,GB,sorghum,1,Grass_Brassica,585.7,57.0,25.4,19.3,32.8,13.9,23.3,0.2,3.6,2.3
9/5/2019,GB,sorghum,2,Grass_Brassica,318.0,60.6,24.9,13.2,32.8,13.9,23.3,0.2,3.6,1.8
9/5/2019,GB,sorghum,3,Grass_Brassica,14.7,88.9,25.6,23.1,32.8,13.9,23.3,0.2,3.6,2.0
9/5/2019,GB,sorghum,4,Grass_Brassica,315.5,35.6,26.2,21.2,32.8,13.9,23.3,0.2,3.6,1.8
11/1/2019,GB,sorghum,1,Grass_Brassica,7.7,-106.6,18.4,10.7,12.8,-11.1,0.8,0.0,0.0,2.3
11/1/2019,GB,sorghum,2,Grass_Brassica,8.0,-92.9,17.2,20.2,12.8,-11.1,0.8,0.0,0.0,1.8
11/1/2019,GB,sorghum,3,Grass_Brassica,4.2,-76.2,17.3,13.7,12.8,-11.1,0.8,0.0,0.0,2.0
11/1/2019,GB,sorghum,4,Grass_Brassica,3.9,-56.2,17.2,19.1,12.8,-11.1,0.8,0.0,0.0,1.8
12/6/2019,GB,sorghum,1,Grass_Brassica,9.6,28.4,13.0,22.7,17.2,-6.1,5.6,0.0,0.0,2.3
12/6/2019,GB,sorghum,2,Grass_Brassica,6.3,92.9,14.4,23.3,17.2,-6.1,5.6,0.0,0.0,1.8
12/6/2019,GB,sorghum,3,Grass_Brassica,3.8,30.1,15.7,18.2,17.2,-6.1,5.6,0.0,0.0,2.0
12/6/2019,GB,sorghum,4,Grass_Brassica,1.9,79.6,16.0,29.4,17.2,-6.1,5.6,0.0,0.0,1.8
1/8/2020,GB,sorghum,1,Grass_Brassica,10.3,16.5,14.4,16.5,15.0,-5.6,4.7,0.0,0.0,2.3
1/8/2020,GB,sorghum,2,Grass_Brassica,25.1,-4.5,15.0,18.1,15.0,-5.6,4.7,0.0,0.0,1.8
1/8/2020,GB,sorghum,3,Grass_Brassica,6.4,-10.5,15.5,20.2,15.0,-5.6,4.7,0.0,0.0,2.0
1/8/2020,GB,sorghum,4,Grass_Brassica,2.2,91.4,15.8,23.3,15.0,-5.6,4.7,0.0,0.0,1.8
2/17/2020,GB,sorghum,1,Grass_Brassica,23.5,34.4,20.5,21.0,19.4,3.3,11.4,0.8,0.0,2.3
2/17/2020,GB,sorghum,2,Grass_Brassica,7.6,23.0,20.9,19.5,19.4,3.3,11.4,0.8,0.0,1.8
2/17/2020,GB,sorghum,3,Grass_Brassica,9.4,13.2,21.9,26.0,19.4,3.3,11.4,0.8,0.0,2.0
2/17/2020,GB,sorghum,4,Grass_Brassica,6.9,40.8,21.9,27.5,19.4,3.3,11.4,0.8,0.0,1.8
3/7/2020,GB,sorghum,1,Grass_Brassica,28.1,19.1,23.0,11.0,16.7,-0.6,8.1,0.0,0.0,2.3
3/7/2020,GB,sorghum,2,Grass_Brassica,16.0,50.9,23.0,9.0,16.7,-0.6,8.1,0.0,0.0,1.8
3/7/2020,GB,sorghum,3,Grass_Brassica,10.6,42.3,24.2,10.0,16.7,-0.6,8.1,0.0,0.0,2.0
3/7/2020,GB,sorghum,4,Grass_Brassica,3.2,-34.6,24.7,8.3,16.7,-0.6,8.1,0.0,0.0,1.8
3/23/2020,GB,sorghum,1,Grass_Brassica,45.9,5.4,12.8,27.9,18.9,5.0,11.9,1.5,0.0,2.3
3/23/2020,GB,sorghum,2,Grass_Brassica,30.5,-31.8,13.7,23.7,18.9,5.0,11.9,1.5,0.0,1.8
3/23/2020,GB,sorghum,3,Grass_Brassica,9.4,9.8,14.7,18.6,18.9,5.0,11.9,1.5,0.0,2.0
3/23/2020,GB,sorghum,4,Grass_Brassica,7.7,-17.3,15.4,27.5,18.9,5.0,11.9,1.5,0.0,1.8
4/2/2020,GB,sorghum,1,Grass_Brassica,100.9,-49.9,10.6,5.2,26.1,7.2,16.7,0.0,0.0,2.3
4/2/2020,GB,sorghum,2,Grass_Brassica,286.0,-17.2,10.6,7.0,26.1,7.2,16.7,0.0,0.0,1.8
4/2/2020,GB,sorghum,3,Grass_Brassica,127.6,-62.4,10.6,6.2,26.1,7.2,16.7,0.0,0.0,2.0
4/2/2020,GB,sorghum,4,Grass_Brassica,190.8,-17.2,10.6,8.8,26.1,7.2,16.7,0.0,0.0,1.8
4/7/2020,GB,sorghum,1,Grass_Brassica,115.2,-13.2,15.0,5.6,25.0,5.6,15.3,0.0,0.0,2.3
4/7/2020,GB,sorghum,2,Grass_Brassica,97.2,-4.7,15.0,5.9,25.0,5.6,15.3,0.0,0.0,1.8
4/7/2020,GB,sorghum,3,Grass_Brassica,123.5,-6.2,15.0,5.1,25.0,5.6,15.3,0.0,0.0,2.0
4/7/2020,GB,sorghum,4,Grass_Brassica,183.4,-12.4,15.0,4.0,25.0,5.6,15.3,0.0,0.0,1.8
4/17/2020,GB,sorghum,1,Grass_Brassica,54.8,-48.6,7.7,7.4,23.9,-3.9,10.0,1.1,0.0,2.3
4/17/2020,GB,sorghum,2,Grass_Brassica,20.8,56.7,8.8,11.9,23.9,-3.9,10.0,1.1,0.0,1.8
4/17/2020,GB,sorghum,3,Grass_Brassica,109.3,23.5,8.8,11.2,23.9,-3.9,10.0,1.1,0.0,2.0
4/17/2020,GB,sorghum,4,Grass_Brassica,262.7,52.6,8.8,8.9,23.9,-3.9,10.0,1.1,0.0,1.8
4/22/2020,GB,sorghum,1,Grass_Brassica,163.7,-45.1,14.8,6.3,25.0,7.8,16.4,0.0,0.0,2.3
4/22/2020,GB,sorghum,2,Grass_Brassica,224.4,-14.0,15.8,9.0,25.0,7.8,16.4,0.0,0.0,1.8
4/22/2020,GB,sorghum,3,Grass_Brassica,218.1,31.1,15.8,9.3,25.0,7.8,16.4,0.0,0.0,2.0
4/22/2020,GB,sorghum,4,Grass_Brassica,407.5,-34.2,15.8,5.4,25.0,7.8,16.4,0.0,0.0,1.8
4/30/2020,GB,sorghum,1,Grass_Brassica,300.3,31.8,17.8,6.4,23.3,7.2,15.3,0.0,0.0,2.3
4/30/2020,GB,sorghum,2,Grass_Brassica,143.5,-3.8,18.8,6.2,23.3,7.2,15.3,0.0,0.0,1.8
4/30/2020,GB,sorghum,3,Grass_Brassica,83.4,7.6,18.8,5.5,23.3,7.2,15.3,0.0,0.0,2.0
4/30/2020,GB,sorghum,4,Grass_Brassica,148.4,9.1,18.8,2.0,23.3,7.2,15.3,0.0,0.0,1.8
5/7/2020,GB,sorghum,1,Grass_Brassica,342.5,21.5,20.2,4.4,26.7,10.6,18.6,0.0,0.0,2.3
5/7/2020,GB,sorghum,2,Grass_Brassica,140.1,-6.2,21.4,5.0,26.7,10.6,18.6,0.0,0.0,1.8
5/7/2020,GB,sorghum,3,Grass_Brassica,115.4,46.2,21.4,4.1,26.7,10.6,18.6,0.0,0.0,2.0
5/7/2020,GB,sorghum,4,Grass_Brassica,214.3,26.2,21.4,5.0,26.7,10.6,18.6,0.0,0.0,1.8
5/14/2020,GB,sorghum,1,Grass_Brassica,137.4,-19.7,19.5,4.1,30.0,6.7,18.3,0.1,0.0,2.3
5/14/2020,GB,sorghum,2,Grass_Brassica,115.7,63.5,20.8,5.0,30.0,6.7,18.3,0.1,0.0,1.8
5/14/2020,GB,sorghum,3,Grass_Brassica,140.6,40.8,20.8,3.5,30.0,6.7,18.3,0.1,0.0,2.0
5/14/2020,GB,sorghum,4,Grass_Brassica,175.3,40.8,20.8,4.0,30.0,6.7,18.3,0.1,0.0,1.8
5/25/2020,GB,sorghum,1,Grass_Brassica,5.3,99.8,22.5,10.3,30.6,10.0,20.3,0.0,5.0,2.3
5/25/2020,GB,sorghum,2,Grass_Brassica,13.0,-6.2,22.3,6.8,30.6,10.0,20.3,0.0,5.0,1.8
5/25/2020,GB,sorghum,3,Grass_Brassica,32.4,-6.2,22.3,19.9,30.6,10.0,20.3,0.0,5.0,2.0
5/25/2020,GB,sorghum,4,Grass_Brassica,7.7,-4.7,22.3,23.4,30.6,10.0,20.3,0.0,5.0,1.8
6/1/2020,GB,sorghum,1,Grass_Brassica,23.4,-42.4,10.0,11.0,30.6,11.7,21.1,0.0,2.5,2.3
6/1/2020,GB,sorghum,2,Grass_Brassica,28.2,-15.9,12.0,11.1,30.6,11.7,21.1,0.0,2.5,1.8
6/1/2020,GB,sorghum,3,Grass_Brassica,77.6,-53.0,11.0,20.2,30.6,11.7,21.1,0.0,2.5,2.0
6/1/2020,GB,sorghum,4,Grass_Brassica,3.9,-19.7,14.0,23.1,30.6,11.7,21.1,0.0,2.5,1.8
6/4/2020,GB,sorghum,1,Grass_Brassica,10.8,1.5,5.0,10.7,33.3,16.7,25.0,0.0,0.0,2.3
6/4/2020,GB,sorghum,2,Grass_Brassica,7.6,31.9,8.0,14.1,33.3,16.7,25.0,0.0,0.0,1.8
6/4/2020,GB,sorghum,3,Grass_Brassica,209.5,67.4,6.0,19.9,33.3,16.7,25.0,0.0,0.0,2.0
6/4/2020,GB,sorghum,4,Grass_Brassica,7.0,11.1,8.0,22.0,33.3,16.7,25.0,0.0,0.0,1.8
6/10/2020,GB,sorghum,1,Grass_Brassica,10.5,44.4,24.0,12.6,25.6,12.8,19.2,0.0,2.5,2.3
6/10/2020,GB,sorghum,2,Grass_Brassica,2.0,49.7,25.0,10.9,25.6,12.8,19.2,0.0,2.5,1.8
6/10/2020,GB,sorghum,3,Grass_Brassica,5.6,39.0,25.0,18.2,25.6,12.8,19.2,0.0,2.5,2.0
6/10/2020,GB,sorghum,4,Grass_Brassica,4.3,46.7,27.0,20.7,25.6,12.8,19.2,0.0,2.5,1.8
6/18/2020,GB,sorghum,1,Grass_Brassica,14.2,-11.3,23.0,15.0,36.7,16.7,26.7,0.0,2.5,2.3
6/18/2020,GB,sorghum,2,Grass_Brassica,37.8,20.3,23.0,16.3,36.7,16.7,26.7,0.0,2.5,1.8
6/18/2020,GB,sorghum,3,Grass_Brassica,15.5,-5.3,24.0,21.6,36.7,16.7,26.7,0.0,2.5,2.0
6/18/2020,GB,sorghum,4,Grass_Brassica,11.0,35.4,23.0,24.6,36.7,16.7,26.7,0.0,2.5,1.8
6/25/2020,GB,sorghum,1,Grass_Brassica,8.4,7.3,24.7,29.5,31.1,17.2,24.2,2.8,0.0,2.3
6/25/2020,GB,sorghum,2,Grass_Brassica,32.4,-49.8,25.6,24.7,31.1,17.2,24.2,2.8,0.0,1.8
6/25/2020,GB,sorghum,3,Grass_Brassica,8.2,5.7,25.6,29.1,31.1,17.2,24.2,2.8,0.0,2.0
6/25/2020,GB,sorghum,4,Grass_Brassica,4.9,-36.4,26.9,26.4,31.1,17.2,24.2,2.8,0.0,1.8
7/2/2020,GB,sorghum,1,Grass_Brassica,6.2,57.8,27.8,30.5,35.0,20.0,27.5,0.4,0.0,2.3
7/2/2020,GB,sorghum,2,Grass_Brassica,19.9,16.0,27.8,24.4,35.0,20.0,27.5,0.4,0.0,1.8
7/2/2020,GB,sorghum,3,Grass_Brassica,7.5,72.1,26.4,27.1,35.0,20.0,27.5,0.4,0.0,2.0
7/2/2020,GB,sorghum,4,Grass_Brassica,6.5,53.5,26.9,23.3,35.0,20.0,27.5,0.4,0.0,1.8
7/9/2020,GB,sorghum,1,Grass_Brassica,9.4,78.7,29.8,32.5,36.7,20.6,28.6,4.4,3.6,2.3
7/9/2020,GB,sorghum,2,Grass_Brassica,106.8,76.0,32.1,28.1,36.7,20.6,28.6,4.4,3.6,1.8
7/9/2020,GB,sorghum,3,Grass_Brassica,9.3,82.7,31.4,22.9,36.7,20.6,28.6,4.4,3.6,2.0
7/9/2020,GB,sorghum,4,Grass_Brassica,7.8,56.6,33.1,25.9,36.7,20.6,28.6,4.4,3.6,1.8
7/17/2020,GB,sorghum,1,Grass_Brassica,6.5,6.5,26.4,30.9,35.0,16.7,25.8,0.4,3.8,2.3
7/17/2020,GB,sorghum,2,Grass_Brassica,102.3,14.2,27.5,29.0,35.0,16.7,25.8,0.4,3.8,1.8
7/17/2020,GB,sorghum,3,Grass_Brassica,15.8,-25.5,28.0,21.2,35.0,16.7,25.8,0.4,3.8,2.0
7/17/2020,GB,sorghum,4,Grass_Brassica,4.5,13.4,30.4,21.2,35.0,16.7,25.8,0.4,3.8,1.8
7/24/2020,GB,sorghum,1,Grass_Brassica,23.5,57.8,24.7,36.1,30.0,19.4,24.7,7.1,3.8,2.3
7/24/2020,GB,sorghum,2,Grass_Brassica,859.6,95.4,24.9,38.8,30.0,19.4,24.7,7.1,3.8,1.8
7/24/2020,GB,sorghum,3,Grass_Brassica,233.3,53.8,25.4,35.2,30.0,19.4,24.7,7.1,3.8,2.0
7/24/2020,GB,sorghum,4,Grass_Brassica,43.6,41.6,26.7,32.8,30.0,19.4,24.7,7.1,3.8,1.8
7/30/2020,GB,sorghum,1,Grass_Brassica,100.5,20.4,25.6,29.3,33.3,20.0,26.7,1.1,4.3,2.3
7/30/2020,GB,sorghum,2,Grass_Brassica,158.8,-24.1,26.2,35.5,33.3,20.0,26.7,1.1,4.3,1.8
7/30/2020,GB,sorghum,3,Grass_Brassica,75.9,0.0,26.4,23.4,33.3,20.0,26.7,1.1,4.3,2.0
7/30/2020,GB,sorghum,4,Grass_Brassica,10.2,-45.6,26.4,24.2,33.3,20.0,26.7,1.1,4.3,1.8
8/6/2020,GB,sorghum,1,Grass_Brassica,596.1,-21.8,26.7,24.4,32.8,18.9,25.8,0.5,8.6,2.3
8/6/2020,GB,sorghum,2,Grass_Brassica,860.2,-20.9,28.0,17.7,32.8,18.9,25.8,0.5,8.6,1.8
8/6/2020,GB,sorghum,3,Grass_Brassica,205.7,-0.7,28.0,19.8,32.8,18.9,25.8,0.5,8.6,2.0
8/6/2020,GB,sorghum,4,Grass_Brassica,29.2,19.5,28.0,24.7,32.8,18.9,25.8,0.5,8.6,1.8
8/20/2020,GB,sorghum,1,Grass_Brassica,125.4,36.6,21.9,44.8,36.1,16.1,26.1,0.0,4.3,2.3
8/20/2020,GB,sorghum,2,Grass_Brassica,0.0,16.1,21.9,47.2,36.1,16.1,26.1,0.0,4.3,1.8
8/20/2020,GB,sorghum,3,Grass_Brassica,48.6,66.5,22.4,45.5,36.1,16.1,26.1,0.0,4.3,2.0
8/20/2020,GB,sorghum,4,Grass_Brassica,39.0,18.9,22.4,44.3,36.1,16.1,26.1,0.0,4.3,1.8
8/27/2020,GB,sorghum,1,Grass_Brassica,132.7,16.8,22.6,30.7,33.3,15.6,24.4,0.6,3.8,2.3
8/27/2020,GB,sorghum,2,Grass_Brassica,256.7,71.5,22.8,32.7,33.3,15.6,24.4,0.6,3.8,1.8
8/27/2020,GB,sorghum,3,Grass_Brassica,45.4,38.0,22.8,34.0,33.3,15.6,24.4,0.6,3.8,2.0
8/27/2020,GB,sorghum,4,Grass_Brassica,32.2,12.4,23.5,30.8,33.3,15.6,24.4,0.6,3.8,1.8
9/3/2020,GB,sorghum,1,Grass_Brassica,82.0,-13.3,20.9,41.5,30.6,13.3,21.9,0.1,3.8,2.3
9/3/2020,GB,sorghum,2,Grass_Brassica,173.8,40.5,21.5,38.7,30.6,13.3,21.9,0.1,3.8,1.8
9/3/2020,GB,sorghum,3,Grass_Brassica,132.5,-6.6,21.3,40.3,30.6,13.3,21.9,0.1,3.8,2.0
9/3/2020,GB,sorghum,4,Grass_Brassica,105.9,24.1,21.5,40.2,30.6,13.3,21.9,0.1,3.8,1.8
11/20/2018,GBL,sorghum,1,Mix,23.1,-49.4,11.9,23.5,11.7,-5.6,3.1,0.0,0.0,2.6
11/20/2018,GBL,sorghum,2,Mix,8.1,-56.9,12.4,13.8,11.7,-5.6,3.1,0.0,0.0,2.4
11/20/2018,GBL,sorghum,3,Mix,4.9,-50.6,12.0,13.2,11.7,-5.6,3.1,0.0,0.0,1.9
11/20/2018,GBL,sorghum,4,Mix,5.5,-76.9,14.4,22.0,11.7,-5.6,3.1,0.0,0.0,2.1
12/5/2018,GBL,sorghum,1,Mix,25.8,-80.7,14.7,10.9,7.2,-6.1,0.6,0.0,0.0,2.6
12/5/2018,GBL,sorghum,2,Mix,6.1,-23.4,14.1,12.4,7.2,-6.1,0.6,0.0,0.0,2.4
12/5/2018,GBL,sorghum,3,Mix,25.0,-43.7,14.0,10.1,7.2,-6.1,0.6,0.0,0.0,1.9
12/5/2018,GBL,sorghum,4,Mix,11.6,-64.1,11.5,8.7,7.2,-6.1,0.6,0.0,0.0,2.1
1/9/2019,GBL,sorghum,1,Mix,15.8,-52.6,9.8,22.3,8.9,-5.6,1.7,0.0,0.0,2.6
1/9/2019,GBL,sorghum,2,Mix,18.6,2.3,9.7,18.6,8.9,-5.6,1.7,0.0,0.0,2.4
1/9/2019,GBL,sorghum,3,Mix,26.6,-94.8,7.8,19.9,8.9,-5.6,1.7,0.0,0.0,1.9
1/9/2019,GBL,sorghum,4,Mix,2.3,-25.6,8.2,11.3,8.9,-5.6,1.7,0.0,0.0,2.1
2/26/2019,GBL,sorghum,1,Mix,16.0,-76.9,20.5,13.2,19.4,-2.2,8.6,0.5,0.0,2.6
2/26/2019,GBL,sorghum,2,Mix,52.9,-81.8,21.7,9.2,19.4,-2.2,8.6,0.5,0.0,2.4
2/26/2019,GBL,sorghum,3,Mix,9.8,-62.7,22.4,7.6,19.4,-2.2,8.6,0.5,0.0,1.9
2/26/2019,GBL,sorghum,4,Mix,24.2,-66.0,22.1,10.8,19.4,-2.2,8.6,0.5,0.0,2.1
3/15/2019,GBL,sorghum,1,Mix,13.5,-45.6,12.7,28.4,7.2,-6.1,0.6,1.9,0.0,2.6
3/15/2019,GBL,sorghum,2,Mix,10.8,-52.1,15.0,29.2,7.2,-6.1,0.6,1.9,0.0,2.4
3/15/2019,GBL,sorghum,3,Mix,17.3,0.0,16.8,21.7,7.2,-6.1,0.6,1.9,0.0,1.9
3/15/2019,GBL,sorghum,4,Mix,6.0,-60.2,16.3,24.0,7.2,-6.1,0.6,1.9,0.0,2.1
3/21/2019,GBL,sorghum,1,Mix,19.3,43.5,14.2,27.6,15.6,1.1,8.3,0.7,0.0,2.6
3/21/2019,GBL,sorghum,2,Mix,17.1,-2.2,17.0,29.4,15.6,1.1,8.3,0.7,0.0,2.4
3/21/2019,GBL,sorghum,3,Mix,41.9,20.7,17.7,31.6,15.6,1.1,8.3,0.7,0.0,1.9
3/21/2019,GBL,sorghum,4,Mix,10.3,-72.2,19.3,21.7,15.6,1.1,8.3,0.7,0.0,2.1
3/28/2019,GBL,sorghum,1,Mix,87.0,-44.8,19.3,12.6,27.2,6.7,16.9,0.1,0.0,2.6
3/28/2019,GBL,sorghum,2,Mix,91.3,10.9,21.7,13.1,27.2,6.7,16.9,0.1,0.0,2.4
3/28/2019,GBL,sorghum,3,Mix,117.2,-15.2,26.2,10.0,27.2,6.7,16.9,0.1,0.0,1.9
3/28/2019,GBL,sorghum,4,Mix,14.4,15.0,28.6,9.2,27.2,6.7,16.9,0.1,0.0,2.1
4/4/2019,GBL,sorghum,1,Mix,87.3,-97.9,26.2,7.3,23.3,3.3,13.3,0.0,0.0,2.6
4/4/2019,GBL,sorghum,2,Mix,111.2,-42.3,26.2,7.0,23.3,3.3,13.3,0.0,0.0,2.4
4/4/2019,GBL,sorghum,3,Mix,91.3,-54.7,28.0,9.0,23.3,3.3,13.3,0.0,0.0,1.9
4/4/2019,GBL,sorghum,4,Mix,56.0,7.9,29.8,7.1,23.3,3.3,13.3,0.0,0.0,2.1
4/15/2019,GBL,sorghum,1,Mix,45.2,14.6,24.4,8.3,24.4,-1.7,11.4,0.2,0.0,2.6
4/15/2019,GBL,sorghum,2,Mix,83.6,-36.5,22.1,12.3,24.4,-1.7,11.4,0.2,0.0,2.4
4/15/2019,GBL,sorghum,3,Mix,73.0,-55.3,22.6,8.1,24.4,-1.7,11.4,0.2,0.0,1.9
4/15/2019,GBL,sorghum,4,Mix,46.7,39.2,24.2,11.1,24.4,-1.7,11.4,0.2,0.0,2.1
5/1/2019,GBL,sorghum,1,Mix,98.2,-13.8,24.7,13.1,23.9,7.2,15.6,1.0,0.0,2.6
5/1/2019,GBL,sorghum,2,Mix,120.5,-16.0,23.0,13.8,23.9,7.2,15.6,1.0,0.0,2.4
5/1/2019,GBL,sorghum,3,Mix,169.1,29.5,22.6,14.8,23.9,7.2,15.6,1.0,0.0,1.9
5/1/2019,GBL,sorghum,4,Mix,83.8,19.6,23.0,16.3,23.9,7.2,15.6,1.0,0.0,2.1
5/8/2019,GBL,sorghum,1,Mix,108.4,10.1,25.9,9.6,31.7,8.9,20.3,0.7,0.0,2.6
5/8/2019,GBL,sorghum,2,Mix,152.2,56.5,24.7,14.4,31.7,8.9,20.3,0.7,0.0,2.4
5/8/2019,GBL,sorghum,3,Mix,142.5,2.1,25.6,11.1,31.7,8.9,20.3,0.7,0.0,1.9
5/8/2019,GBL,sorghum,4,Mix,82.1,10.1,25.6,13.3,31.7,8.9,20.3,0.7,0.0,2.1
5/15/2019,GBL,sorghum,1,Mix,96.4,41.9,31.4,16.0,28.9,8.9,18.9,1.2,0.0,2.6
5/15/2019,GBL,sorghum,2,Mix,176.5,53.0,30.1,17.0,28.9,8.9,18.9,1.2,0.0,2.4
5/15/2019,GBL,sorghum,3,Mix,169.5,32.5,32.1,14.2,28.9,8.9,18.9,1.2,0.0,1.9
